entry_time,exit_time,direction,strategy,entry_price,exit_price,sl_price,tp_price,sl_pips,tp_pips,volume_units,pnl_pips,pnl_usd,exit_reason,bars_held
2024-03-13T11:00:00,2024-03-13T17:00:00,Buy,TrendFollowing,1.09430,1.09579,1.09579,1.09744,15.7,31.4,3000,+14.91,+4.2640,Trail,6
2024-03-14T12:00:00,2024-03-14T13:00:00,Sell,TrendFollowing,1.09288,1.09148,1.09148,1.08968,16.0,32.0,3000,+14.00,+3.9903,Trail,1
2024-03-18T09:00:00,2024-03-18T13:00:00,Buy,TrendFollowing,1.09002,1.08875,1.08875,1.09257,12.7,25.5,4000,-12.74,-5.3772,SL,4
2024-03-18T15:00:00,2024-03-18T16:00:00,Sell,TrendFollowing,1.08843,1.08748,1.08748,1.08553,14.5,29.0,3000,+9.46,+2.6294,Trail,1
2024-03-20T18:00:00,2024-03-20T22:00:00,Buy,TrendFollowing,1.09154,1.09242,1.09242,1.09584,21.5,43.0,2000,+8.84,+1.6280,Trail,4
2024-03-21T15:00:00,2024-03-22T02:00:00,Sell,TrendFollowing,1.08594,1.08496,1.08496,1.08018,28.8,57.6,1000,+9.80,+0.9100,Trail,11
2024-03-25T14:00:00,2024-03-26T07:00:00,Buy,TrendFollowing,1.08399,1.08462,1.08462,1.08757,17.9,35.8,3000,+6.29,+1.6785,Trail,17
2024-03-26T19:00:00,2024-03-27T11:00:00,Sell,TrendFollowing,1.08276,1.08247,1.08247,1.07920,17.8,35.6,3000,+2.93,+0.6680,Trail,16
2024-04-02T16:00:00,2024-04-03T12:00:00,Buy,TrendFollowing,1.07699,1.07771,1.07771,1.08113,20.7,41.4,2000,+7.24,+1.3087,Trail,20
2024-04-05T03:00:00,2024-04-05T09:00:00,Sell,TrendFollowing,1.08242,1.08425,1.08425,1.07876,18.3,36.6,3000,-18.29,-5.6975,SL,6
2024-04-10T05:00:00,2024-04-10T10:00:00,Sell,TrendFollowing,1.08515,1.08646,1.08646,1.08254,13.1,26.1,4000,-13.06,-5.5058,SL,5
2024-04-10T10:00:00,2024-04-10T13:00:00,Buy,TrendFollowing,1.08625,1.08490,1.08490,1.08896,13.5,27.1,4000,-13.53,-5.6917,SL,3
2024-04-10T13:00:00,2024-04-10T14:00:00,Sell,TrendFollowing,1.07797,1.07588,1.07588,1.07289,25.4,50.8,2000,+20.88,+4.0367,Trail,1
2024-04-18T18:00:00,2024-04-19T02:00:00,Sell,TrendFollowing,1.06473,1.06220,1.06220,1.06019,22.7,45.4,2000,+25.28,+4.9164,Trail,8
2024-04-19T13:00:00,2024-04-22T12:00:00,Buy,TrendFollowing,1.06664,1.06396,1.06396,1.07200,26.8,53.6,2000,-26.81,-5.5030,SL,23
